,Close,High,Low,Open,Volume,Dividends,Stock Splits
2024-12-19,467.13,470.97,462.8,466.27,730200,0.0,0.0
2024-12-20,469.54,474.39,464.35,467.48,1283900,0.0,0.0
2024-12-23,467.2,470.26,464.11,469.36,581900,0.0,0.0
2024-12-24,471.08,471.79,465.89,466.69,235100,0.0,0.0
2024-12-26,472.23,474.01,469.67,471.08,294600,0.0,0.0
2024-12-27,471.35,474.64,469.02,469.61,376000,0.0,0.0
2024-12-30,466.51,469.05,465.17,467.82,440200,0.0,0.0
2024-12-31,469.29,470.51,465.3,466.51,439900,0.0,0.0
2025-01-02,468.01,476.08,466.27,471.98,598300,0.0,0.0
2025-01-03,467.82,469.6,466.45,467.55,624500,0.0,0.0
2025-01-06,455.14,466.22,453.95,465.26,873300,0.0,0.0
2025-01-07,452.39,458.54,450.8,454.19,1100000,0.0,0.0
2025-01-08,462.2,464.61,453.95,456.01,746600,0.0,0.0
2025-01-10,458.69,464.38,455.42,461.35,626400,0.0,0.0
2025-01-13,472.38,477.39,458.69,458.69,964500,0.0,0.0
2025-01-14,475.5,475.98,471.57,473.51,554000,0.0,0.0
2025-01-15,472.29,477.7,470.19,476.52,646400,0.0,0.0
2025-01-16,481.19,481.32,470.76,471.32,706600,0.0,0.0
2025-01-17,482.38,483.42,477.35,480.42,1091500,0.0,0.0
2025-01-21,504.45,507.67,489.54,490.0,1309900,0.0,0.0
2025-01-22,502.41,505.26,497.17,504.0,1326500,0.0,0.0
2025-01-23,499.76,507.64,493.23,506.0,780200,0.0,0.0
2025-01-24,497.01,500.0,496.66,497.92,556400,0.0,0.0
2025-01-27,503.23,507.38,497.0,502.39,738100,0.0,0.0
2025-01-28,486.64,502.91,485.48,501.1,1036700,0.0,0.0
2025-01-29,481.54,492.76,480.25,486.64,873500,0.0,0.0
2025-01-30,483.36,485.0,469.73,472.0,1468400,0.0,0.0
2025-01-31,487.26,488.1,478.5,484.0,795000,0.0,0.0
2025-02-03,487.75,493.32,481.66,488.41,763400,0.0,0.0
2025-02-04,482.39,487.79,481.42,486.6,525900,0.0,0.0
2025-02-05,472.33,486.0,470.92,484.98,1080000,0.0,0.0
2025-02-06,466.54,472.75,462.23,470.85,789800,0.0,0.0
2025-02-07,468.57,474.14,465.86,468.35,820000,0.0,0.0
2025-02-10,474.36,477.07,468.52,469.8,804800,0.0,0.0
2025-02-11,473.83,475.82,468.42,475.61,539000,0.0,0.0
2025-02-12,470.85,477.47,469.26,472.23,807100,0.0,0.0
2025-02-13,455.05,474.73,453.61,472.26,1245400,0.0,0.0
2025-02-14,438.89,454.0,434.14,453.73,2036200,0.0,0.0
2025-02-18,441.35,448.95,439.45,445.35,1074500,0.0,0.0
2025-02-19,433.45,451.07,430.0,443.47,1784300,0.0,0.0
2025-02-20,438.1,439.0,426.23,429.07,1218800,0.0,0.0
2025-02-21,447.95,450.08,437.82,437.82,1677700,0.0,0.0
